"V1" "V62" "V63" "V64" "V65" "V66" "V67"
"27" "26" "0.0542492473432155" "1.26560628286111" "5343.22913145719" "4885.38021751648" "0.0389054287744479" "-1.26560628286111"
"28" "27" "0.293062215521118" "0.533040171491547" "9251.08247727517" "9865.4300060995" "-0.0279234667742543" "0.533040171491547"
"29" "28" "0.00770663508276855" "2.11313520482508" "7041.28336899269" "7524.48535752962" "-0.0288249790135061" "2.11313520482508"
"30" "29" "0.302047209873461" "0.519925171661568" "7545.14161442328" "7280.5308229847" "0.0155043505944669" "-0.519925171661568"
"31" "30" "0.518278099114021" "0.285437142761644" "2368.11930133494" "2442.13612212089" "-0.0133662898751777" "0.285437142761644"
"32" "31" "0.0246346131563802" "1.60845425317265" "2986.1410221788" "2679.86418202299" "0.0469975295294857" "-1.60845425317265"
"33" "32" "0.911006234681749" "0.0404786508221556" "2613.54476260156" "2586.44931427097" "0.0045259706152171" "-0.0404786508221556"
"34" "33" "0.841282730047736" "0.0750580262418285" "4469.82235571038" "4547.20042296704" "-0.00745383334841482" "0.0750580262418285"
"35" "34" "0.878574636436837" "0.0562213385331629" "8795.41732296658" "8728.31884924516" "0.00332584775398839" "-0.0562213385331629"
"36" "35" "0.269386185413115" "0.569624679409938" "3653.29608131198" "4121.48815903513" "-0.0523691854345366" "0.569624679409938"
"37" "36" "0.63222750117916" "0.199126616768213" "6490.44943453504" "6764.38378317152" "-0.017953468910108" "0.199126616768213"
"38" "37" "0.0462624217117541" "1.33477163683727" "3190.03948016168" "2852.88087519285" "0.0485124203021966" "-1.33477163683727"
"39" "38" "0.56093386635539" "0.251088338690318" "7622.68362954663" "7320.65587579548" "0.0175579029401672" "-0.251088338690318"
"40" "39" "0.331709779745971" "0.479241724057551" "1746.98717620326" "1946.25051076939" "-0.0469090225047141" "0.479241724057551"
"41" "40" "0.63232846908107" "0.199057264673449" "6595.55625438565" "6804.96062276381" "-0.0135741876332616" "0.199057264673449"
"42" "41" "0.0241090802033302" "1.61781935827614" "1770.70994320161" "1972.05330023814" "-0.0467712227616126" "1.61781935827614"
"43" "42" "0.748936159862531" "0.1255552004595" "9227.83633191165" "8954.77961355894" "0.0130449812430009" "-0.1255552004595"
"44" "43" "0.914707941262546" "0.0387175504639544" "9646.76092752698" "9747.68901662293" "-0.00452014962798382" "0.0387175504639544"
"45" "44" "0.859668659129779" "0.0656689060116603" "1557.57259480887" "1580.56944655623" "-0.00636528523617994" "0.0656689060116603"
"46" "45" "0.75731764539377" "0.120721924057643" "10121.0639672295" "9979.29670537139" "0.00612623439677112" "-0.120721924057643"
"47" "46" "0.388887919399765" "0.410175547774396" "3607.15739751786" "3510.70168811934" "0.0117711649798022" "-0.410175547774396"
"48" "47" "0.0549409658508705" "1.26010371004075" "7602.25649472348" "8537.40746575424" "-0.0503834912342546" "1.26010371004075"
"49" "48" "0.216176606557021" "0.665191304799402" "8469.60838043235" "8999.46875030662" "-0.026353543465715" "0.665191304799402"
"50" "49" "0.00235045366810952" "2.62884830515758" "3044.26713391496" "3734.43562530367" "-0.0887422183770076" "2.62884830515758"
"51" "50" "0.393263522998824" "0.405316334533559" "1607.80999722047" "1699.44358647322" "-0.0240720278866344" "0.405316334533559"
"52" "51" "0.480961409662502" "0.31788976820615" "1520.65957670819" "1555.60848542058" "-0.00986830207896792" "0.31788976820615"
"53" "52" "0.0658649545120681" "1.18134560377411" "10524.6799731488" "9923.32491796722" "0.0255516873676203" "-1.18134560377411"
"54" "53" "0.238606483468874" "0.622317759758299" "1521.69540656703" "1666.24473263951" "-0.0394110598801378" "0.622317759758299"
"55" "54" "0.00657637926009169" "2.18201314896322" "2407.63250570664" "2639.61312562157" "-0.0399500810996057" "2.18201314896322"
"56" "55" "0.166088026949561" "0.7796616740938" "4766.30709084042" "5061.43686007479" "-0.0260918032298701" "0.7796616740938"
"57" "56" "0.715656507458279" "0.145295375331564" "541.602140731149" "532.829790093875" "0.00709187436501745" "-0.145295375331564"
"58" "57" "0.625412146742085" "0.203833688152516" "3634.50000665509" "3776.3967927741" "-0.0166329461340875" "0.203833688152516"
"59" "58" "0.68291453624727" "0.165633642963557" "3445.94951420135" "3523.71295964921" "-0.00969161330147152" "0.165633642963557"
"60" "59" "0.865110756529793" "0.0629282880606075" "6505.49677230546" "6536.44758039876" "-0.00206131693809046" "0.0629282880606075"
"61" "60" "0.549834445863881" "0.259768056089487" "2247.68405778839" "2313.58010202105" "-0.0125492752155003" "0.259768056089487"
"62" "61" "0.503422916868187" "0.298067018340975" "7840.58856953729" "7600.35088721379" "0.0135150221755132" "-0.298067018340975"
"63" "62" "0.576720876322163" "0.23903432757745" "8765.7371309799" "8410.54295944442" "0.017964409333526" "-0.23903432757745"
"64" "63" "0.921824041150785" "0.0353519696732322" "8027.20766340271" "7986.54468456627" "0.00220557242278999" "-0.0353519696732322"
"65" "64" "0.789410568867499" "0.102697063435679" "8532.69660462992" "8321.71774426004" "0.0108733224647361" "-0.102697063435679"
"66" "65" "0.0427654866446842" "1.3689065816052" "8597.96324291921" "9316.5832649114" "-0.0348610855936288" "1.3689065816052"
"67" "66" "0.385963784954949" "0.413453443338827" "6591.95770565906" "6792.00948826196" "-0.0129838716923199" "0.413453443338827"
"68" "67" "0.728932150569316" "0.137312894185029" "2902.35700659938" "2818.28228447721" "0.0127663413981741" "-0.137312894185029"
"69" "68" "0.104347456799361" "0.981518131279536" "6943.1320406465" "8109.80382699473" "-0.0674549244159116" "0.981518131279536"
"70" "69" "0.286024246553963" "0.543597149744196" "2064.92616664043" "2305.2227788295" "-0.047808374702152" "0.543597149744196"
"71" "70" "0.716506832460762" "0.144779663904656" "6167.23618999637" "5922.25809757785" "0.0176032507289228" "-0.144779663904656"
"72" "71" "0.776643678951654" "0.109778188095612" "9480.14914575196" "9641.79599687919" "-0.00734276845347843" "0.109778188095612"
"73" "72" "0.610438434768183" "0.214358129898788" "3395.06719240345" "3439.83707882491" "-0.00568949964334647" "0.214358129898788"
"74" "73" "0.567675644191663" "0.245899738538499" "8621.86872052047" "8972.3406250767" "-0.0173043468838196" "0.245899738538499"
"75" "74" "0.739866181803402" "0.130846823187611" "8212.94104792652" "8113.14956745449" "0.00530922314180009" "-0.130846823187611"
"76" "75" "0.0927324452850038" "1.03276828804641" "4064.60888820141" "3603.33542917675" "0.0523140706720322" "-1.03276828804641"
"77" "76" "0.975364754612076" "0.0108329419513895" "6097.82547428879" "6085.90847796426" "0.000849573277837394" "-0.0108329419513895"
"78" "77" "0.225412731868128" "0.647021557571577" "3294.64613175368" "3034.33536154205" "0.0357451968400592" "-0.647021557571577"
"79" "78" "0.840653465829262" "0.0753829921842503" "6725.82025737413" "6836.54791766204" "-0.00709160520409857" "0.0753829921842503"
"80" "79" "0.487587366138775" "0.311947555898814" "7392.26705209915" "7107.88379471196" "0.017037328759937" "-0.311947555898814"
"81" "80" "0.991623578424527" "0.00365315530284242" "3675.95744353632" "3676.97451290885" "-0.000120144623025509" "0.00365315530284242"
"82" "81" "0.54461778453773" "0.263908180843119" "604.184423621832" "614.319725741157" "-0.0072249360853932" "0.263908180843119"
"83" "82" "0.652013932057783" "0.185743124281619" "4398.16788826754" "4481.65610446091" "-0.00816672494258165" "0.185743124281619"
"84" "83" "0.872637812215398" "0.0591659725539797" "8122.42581399489" "8222.3193162755" "-0.00530858531471443" "0.0591659725539797"
"85" "84" "0.393317289449363" "0.405256962445029" "2143.39592035051" "2025.19102947695" "0.0246364047348116" "-0.405256962445029"
"86" "85" "0.348648240573515" "0.457612522087176" "8163.73088353679" "7547.7318679172" "0.0340722162933466" "-0.457612522087176"
"87" "86" "0.969306580344874" "0.013538838951781" "2778.6685304126" "2786.02117322518" "-0.00114767012331535" "0.013538838951781"
"88" "87" "0.0979447176857772" "1.00901898122901" "1726.97126694446" "1617.48808267249" "0.02844402235155" "-1.00901898122901"
"89" "88" "0.930484491294925" "0.0312908610084053" "2203.12965936542" "2217.40769193667" "-0.00280549255844495" "0.0312908610084053"
"90" "89" "0.61687096221602" "0.209805672690305" "4451.67100201118" "4223.25738930177" "0.0228755099789933" "-0.209805672690305"
"91" "90" "0.968490367373102" "0.013904694426039" "494.879572250859" "494.121424094423" "0.000665842858637932" "-0.013904694426039"
"92" "91" "0.788261974202364" "0.103329423319654" "8272.83914327863" "8411.23453974763" "-0.00720516305072299" "0.103329423319654"
"93" "92" "0.570877651829288" "0.24345695800434" "8544.84179385754" "8279.03395584035" "0.0137243624273604" "-0.24345695800434"
"94" "93" "0.80646102128043" "0.0934166185439735" "3097.48695911813" "3122.42626234601" "-0.0034827044789723" "0.0934166185439735"
"95" "94" "0.776901160305321" "0.109634229930661" "7989.06817707378" "8228.83387628568" "-0.0128421675201459" "0.109634229930661"
"96" "95" "0.931688509163438" "0.0307292607820624" "1092.03731720993" "1088.521356274" "0.00140052526440682" "-0.0307292607820624"
"97" "96" "0.325887325007899" "0.486932530563317" "6878.04321550715" "6156.11770543413" "0.0481579852328619" "-0.486932530563317"
"98" "97" "0.885203664942416" "0.0529567966641507" "4017.80975183813" "4039.21703549264" "-0.00230782080951384" "0.0529567966641507"
"99" "98" "0.198869501407222" "0.701431815096535" "7205.25803345346" "6460.89579404277" "0.0473568018232752" "-0.701431815096535"
"100" "99" "0.310169186459589" "0.508401349060346" "6643.95970623101" "7278.05408427418" "-0.0395882886553946" "0.508401349060346"
"101" "100" "0.394266712652491" "0.404209888211062" "7383.39462853325" "6896.34428942597" "0.0296371464199878" "-0.404209888211062"
"102" "101" "0.711651405527701" "0.147732688566356" "1169.59452196116" "1133.15307470433" "0.0137467439707285" "-0.147732688566356"
"103" "102" "0.750109238996879" "0.124875485356453" "327.674501114512" "323.278258894393" "0.0058661484606973" "-0.124875485356453"
"104" "103" "0.472379533169236" "0.325708927367201" "302.304736147865" "320.395363705348" "-0.0252412717450729" "0.325708927367201"
"105" "104" "0.531139846391565" "0.274791116357465" "2878.44467087915" "2984.6617294383" "-0.0157372310037449" "0.274791116357465"
"106" "105" "0.879654615923822" "0.0556878140338704" "9096.10252052095" "9046.37878294374" "0.00238057832983206" "-0.0556878140338704"
"107" "106" "0.69258685924671" "0.159525752767473" "990.588826226405" "1007.69332417257" "-0.0074349565683317" "0.159525752767473"
"108" "107" "0.0740426232905489" "1.1305182028253" "1603.98603510505" "1508.18156662987" "0.0267469544069224" "-1.1305182028253"
"109" "108" "0.823634077657921" "0.084265692854614" "8151.66881264123" "8253.31184856218" "-0.0053817283194425" "0.084265692854614"
"110" "109" "0.510582323541354" "0.291934224630346" "5041.08047998437" "5323.65099002796" "-0.0236859451598056" "0.291934224630346"
"111" "110" "0.240524353696027" "0.618840943654711" "717.537503194357" "650.804714828942" "0.0423939144920673" "-0.618840943654711"
"112" "111" "0.899394178976721" "0.0460499275824755" "5280.0985188584" "5217.90957613146" "0.00514547719004403" "-0.0460499275824755"
"113" "112" "0.0444013819530664" "1.35260351265" "775.182680743614" "726.250940051966" "0.0283173535286007" "-1.35260351265"
"114" "113" "0.436154005892563" "0.360360134356224" "5682.35086806822" "5414.11629163175" "0.0210004666998791" "-0.360360134356224"
"115" "114" "0.903689144056771" "0.0439809348318144" "7001.79466250428" "6958.0372784555" "0.00272261911945686" "-0.0439809348318144"
"116" "115" "0.720962512681055" "0.142087316361035" "669.43986533609" "659.908129913846" "0.00622809235132994" "-0.142087316361035"
"117" "116" "0.468826541498358" "0.32898780974596" "5310.366180563" "5609.47446422501" "-0.0237977061033666" "0.32898780974596"
"118" "117" "0.715123706243728" "0.145618824923486" "1980.08678823548" "1931.44048968277" "0.0108028945507677" "-0.145618824923486"
"119" "118" "0.266768961988246" "0.573864701072457" "1686.22464615081" "1626.89556565677" "0.015555757311844" "-0.573864701072457"
"120" "119" "0.131074876550929" "0.882480542641707" "6198.78301609035" "6956.01338776707" "-0.0500539747347442" "0.882480542641707"
"121" "120" "0.35463584899332" "0.450217365088617" "4479.06195715596" "4347.92420795635" "0.0129051049603526" "-0.450217365088617"
"122" "121" "0.0972398799212403" "1.01215558612626" "7139.25268857685" "8048.91436817473" "-0.0520845532250851" "1.01215558612626"
"123" "122" "0.38042259763666" "0.419733693266127" "9237.75677488151" "8903.67024755107" "0.0159974560398057" "-0.419733693266127"
"124" "123" "0.213236374793972" "0.671138709472702" "981.003957401124" "944.348457698837" "0.0165384839712066" "-0.671138709472702"
"125" "124" "0.597831527597567" "0.223421185481745" "5835.06944940527" "5978.46485260648" "-0.0105436509553911" "0.223421185481745"
"126" "125" "0.753361444308455" "0.122996609978987" "4375.76024111426" "4244.91309710513" "0.0131847142040701" "-0.122996609978987"
"127" "126" "0.37783665141273" "0.42269591636058" "4917.1834457604" "5320.13886052131" "-0.0342065570769679" "0.42269591636058"
"128" "127" "0.657909539116018" "0.181833816664959" "8524.48256705061" "8730.58327422688" "-0.0103752321415561" "0.181833816664959"
"129" "128" "0.144572066951093" "0.839915609813763" "4571.00670058256" "5162.11253490562" "-0.0528156100857232" "0.839915609813763"
"130" "129" "0.717688003586405" "0.144064313095774" "9446.99314404633" "9633.13657082635" "-0.0084741172296793" "0.144064313095774"
"131" "130" "0.902995590466862" "0.044314370440188" "1226.83209567963" "1218.94050984588" "0.00280261874491563" "-0.044314370440188"
"132" "131" "0.240659069480328" "0.618597766851614" "7885.43635797992" "7528.85301496329" "0.0200969124349728" "-0.618597766851614"
"133" "132" "0.760623675291433" "0.11883016079611" "1879.47533145561" "1907.52557366862" "-0.00643373925949121" "0.11883016079611"
"134" "133" "0.444572107349958" "0.352057788609583" "3839.4733791837" "4117.90806382139" "-0.0304049855824879" "0.352057788609583"
"135" "134" "0.564148002065275" "0.248606945576626" "2135.97272533709" "2094.24462493669" "0.00856829333800667" "-0.248606945576626"
"136" "135" "0.988062941119592" "0.00521538930886468" "5841.73838856988" "5835.56205208401" "0.000459412535963501" "-0.00521538930886468"
"137" "136" "0.540398962580323" "0.267285493377012" "5823.77370169692" "5739.54441066168" "0.0063270703013519" "-0.267285493377012"
"138" "137" "0.47407459120572" "0.324153320772288" "1977.30636709852" "1926.77227769834" "0.0112435757476975" "-0.324153320772288"
"139" "138" "0.667244796431928" "0.17571480441151" "7921.26933129575" "7838.00521868979" "0.00458923169592591" "-0.17571480441151"
"140" "139" "0.701540057977063" "0.153947525688078" "6073.37571123007" "5908.93437757778" "0.0119209813894142" "-0.153947525688078"
"141" "140" "0.703177634755758" "0.152934950870329" "7731.9456228186" "7501.21547884163" "0.0131571499407444" "-0.152934950870329"
"142" "141" "0.0820307328477634" "1.08602340852317" "9453.70373397756" "8180.70790147014" "0.0628111018743943" "-1.08602340852317"
"143" "142" "0.567699952591234" "0.245881142042627" "3193.16149585512" "3271.44949180151" "-0.0105193358039331" "0.245881142042627"
"144" "143" "0.931978062867811" "0.0305943100575895" "6028.56544789331" "6001.15938912934" "0.00197881844263058" "-0.0305943100575895"
"145" "144" "0.437049387220979" "0.359469484343901" "6288.08706849073" "6470.80068424546" "-0.0124394761795851" "0.359469484343901"
"146" "145" "0.755920515693918" "0.121523867739953" "3689.90049093531" "3584.00967772151" "0.0126454805883387" "-0.121523867739953"
"147" "146" "0.126202890332945" "0.898930698647553" "5280.03414309362" "5570.35506382293" "-0.023246147830668" "0.898930698647553"
"148" "147" "0.76182214832361" "0.118146405323141" "5891.10165293513" "6004.85626889722" "-0.008306099975222" "0.118146405323141"
"149" "148" "0.0661069055476682" "1.17975317160965" "10768.1688508865" "9661.49088652373" "0.0470977083615605" "-1.17975317160965"
"150" "149" "0.802273162691455" "0.0956777353931076" "9693.61547015412" "9883.41455265973" "-0.00842122393642981" "0.0956777353931076"
"151" "150" "0.425068576931985" "0.37154099893655" "6346.31390800847" "5976.27956213991" "0.0260906448418596" "-0.37154099893655"
"152" "151" "0.448223833703501" "0.348505054158135" "2695.83058286156" "2626.09821285113" "0.0113816317222596" "-0.348505054158135"
"153" "152" "0.325400940669016" "0.487581195938888" "7056.47333743921" "7754.14851332135" "-0.0409464097769818" "0.487581195938888"
"154" "153" "0.74687217444059" "0.126753720387241" "1806.49295159102" "1762.05272190325" "0.0108173727386097" "-0.126753720387241"
"155" "154" "0.0525638933924553" "1.2793124741896" "629.681232419789" "772.313406948074" "-0.0886728246284989" "1.2793124741896"
"156" "155" "0.529698888510949" "0.275970938361491" "9166.83442303463" "9654.21773644164" "-0.0224977025270199" "0.275970938361491"
"157" "156" "0.70466979246624" "0.152014345284922" "1601.46993755834" "1576.78845995012" "0.00674535778606215" "-0.152014345284922"
"158" "157" "0.291942674403749" "0.534702417846994" "183.031402728276" "193.88921962497" "-0.0250280545758671" "0.534702417846994"
"159" "158" "0.539758019659965" "0.267800896250433" "2323.28299892106" "2425.7115932843" "-0.0187370494472906" "0.267800896250433"
"160" "159" "0.555686350183871" "0.255170271043721" "4868.01526119985" "5141.53509058914" "-0.0237408731068598" "0.255170271043721"
"161" "160" "0.972318744969788" "0.0121913415663733" "7963.7684162486" "7946.5254844643" "0.000941341889009421" "-0.0121913415663733"
"162" "161" "0.776695630432642" "0.109749138110986" "5480.23602274619" "5346.57083961375" "0.0107239376766731" "-0.109749138110986"
"163" "162" "0.524333382774255" "0.280392491145482" "9792.86611599718" "9330.43296611697" "0.0210080199907938" "-0.280392491145482"
"164" "163" "0.855251741457197" "0.0679060328348246" "2485.55344799107" "2458.00508416511" "0.00484032955712577" "-0.0679060328348246"
"165" "164" "0.867817391733027" "0.0615716505216278" "2941.12378469101" "2901.55422541044" "0.00588261203590348" "-0.0615716505216278"
"166" "165" "0.477582468308866" "0.320951624207973" "3328.38885813103" "3205.4232054605" "0.0163486828769801" "-0.320951624207973"
"167" "166" "0.900703525566438" "0.0454181373216882" "730.717374793942" "736.813280740867" "-0.00360801122857914" "0.0454181373216882"
"168" "167" "0.646956592311437" "0.189124857433357" "9636.85155465674" "9115.78168642394" "0.0241412534679221" "-0.189124857433357"
"169" "168" "0.366278475110963" "0.436188602534488" "3046.82763849236" "2898.81600985928" "0.0216272353108147" "-0.436188602534488"
"170" "169" "0.969166897643429" "0.0136014278159042" "3158.06712191626" "3146.29524944024" "0.00162188176968885" "-0.0136014278159042"
"171" "170" "0.547532626800659" "0.261589996638887" "6374.65233321089" "6207.5062008547" "0.011539341734695" "-0.261589996638887"
"172" "171" "0.736480934975133" "0.132838491105484" "8727.22382953253" "8893.54395364706" "-0.00819874119416212" "0.132838491105484"
"173" "172" "0.432923612403531" "0.363588726367723" "3929.96330549396" "3644.93544734314" "0.0326986540727662" "-0.363588726367723"
"174" "173" "0.00439012853281713" "2.35752276443304" "40.4122452281138" "48.2452208148512" "-0.0769413187818162" "2.35752276443304"
"175" "174" "0.962335168383888" "0.0166736426939091" "2623.33967127499" "2633.30811259298" "-0.00164715020869196" "0.0166736426939091"
"176" "175" "0.520668852634389" "0.283438401839598" "3580.19720757535" "3780.52393888559" "-0.0236450429356033" "0.283438401839598"
"177" "176" "0.311228947257751" "0.506920016278595" "2745.24602722807" "2451.80505827561" "0.0490953350351595" "-0.506920016278595"
"178" "177" "0.667970047844991" "0.175243011098229" "1946.69449807096" "1917.79542621195" "0.00649552290118756" "-0.175243011098229"
"179" "178" "0.455869234121533" "0.341159716642325" "5642.4547314925" "5468.3446562662" "0.013612204221285" "-0.341159716642325"
"180" "179" "0.491067848721334" "0.30885849914064" "432.70434052166" "441.594876172972" "-0.00883277393667164" "0.30885849914064"
"181" "180" "0.941208490170549" "0.0263141639252669" "4562.46840594859" "4547.07339256706" "0.00146790604258459" "-0.0263141639252669"
"182" "181" "0.509478743307779" "0.292873931101551" "7964.51836043844" "7828.60362570176" "0.00747521315257924" "-0.292873931101551"
"183" "182" "0.166865152050916" "0.777634351470519" "2881.65328234165" "3027.49329918211" "-0.021441464841625" "0.777634351470519"
"184" "183" "0.684599555450653" "0.164563387210107" "409.080371288374" "400.693958409711" "0.00899584718060594" "-0.164563387210107"
"185" "184" "0.897996169365416" "0.046725515924021" "6968.20518709829" "6894.26636980081" "0.00463287152402826" "-0.046725515924021"
"186" "185" "0.156506060937085" "0.805468839072407" "7919.47423390728" "6916.79195299389" "0.0587916372326883" "-0.805468839072407"
"187" "186" "0.918969589344719" "0.036698860102794" "319.565403710609" "318.341216631138" "0.0016668845537799" "-0.036698860102794"
"188" "187" "0.0928715302165151" "1.03211739865231" "1204.0196003599" "1281.87828634613" "-0.0272132342086107" "1.03211739865231"
"189" "188" "0.116672403660882" "0.933031854795049" "6071.06994925471" "6911.05053197027" "-0.0562788317119304" "0.933031854795049"
"190" "189" "0.467256331127731" "0.330444805400794" "2000.73246170661" "1868.3762046519" "0.0297246910407586" "-0.330444805400794"
"191" "190" "0.661525068687733" "0.179453693447059" "6052.5224729306" "5801.23686712682" "0.0184158123761832" "-0.179453693447059"
"192" "191" "0.944085328469766" "0.0249887514552769" "1157.34741958216" "1163.77389107941" "-0.00240486201918615" "0.0249887514552769"
"193" "192" "0.880869652833597" "0.0550883517959793" "6151.78229523245" "6091.29570290035" "0.00429127495765281" "-0.0550883517959793"
"194" "193" "0.606330460324606" "0.217290613492561" "6495.82364672781" "6727.89684984609" "-0.0152450985088997" "0.217290613492561"
"195" "194" "0.902759074123021" "0.0444281375488786" "9523.14860678284" "9561.84333811503" "-0.00176106244862234" "0.0444281375488786"
"196" "195" "0.944782330670368" "0.0246682374988119" "6516.66994731263" "6497.88615338477" "0.00125362765404685" "-0.0246682374988119"
"197" "196" "0.562115210292678" "0.25017466296039" "3141.53604879227" "3079.94723254939" "0.00859877158550943" "-0.25017466296039"
"198" "197" "0.239204327936971" "0.621230966898759" "26.1859268470477" "23.7992079416801" "0.0415054466998703" "-0.621230966898759"
"199" "198" "0.208316891006521" "0.6812755146249" "2144.3570079574" "2405.78821887825" "-0.0499603023130305" "0.6812755146249"
"200" "199" "0.409902499313476" "0.387319433635823" "6331.69070672985" "6878.43847901854" "-0.0359701651916941" "0.387319433635823"
"201" "200" "0.171705060131027" "0.76521690603535" "6789.80530870983" "6364.81250613376" "0.028071706688146" "-0.76521690603535"
"202" "201" "0.122149289231406" "0.913109055778357" "2998.27935866711" "3305.7313609149" "-0.0423954629675512" "0.913109055778357"
"203" "202" "0.557010106016335" "0.254136925208116" "7953.56712745386" "8261.87565107001" "-0.0165167033181769" "0.254136925208116"
"204" "203" "0.460134096666494" "0.33711558363273" "4347.61128923902" "4602.49981117316" "-0.0247430715624381" "0.33711558363273"
"205" "204" "0.83837623652503" "0.0765610401078585" "4950.31773956948" "5030.11643409256" "-0.00694496263820336" "0.0765610401078585"
"206" "205" "0.63328416494465" "0.19840137122286" "6190.4901585389" "5973.33580220497" "0.0155081073978418" "-0.19840137122286"
"207" "206" "0.643277005452633" "0.191601972590802" "6004.16144022849" "5821.33340585215" "0.0134298876709256" "-0.191601972590802"
"208" "207" "0.392406695887783" "0.406263590582851" "4151.90739812254" "4466.06321506897" "-0.0316772073361688" "0.406263590582851"
"209" "208" "0.547603249586018" "0.261533983341026" "4714.30541876511" "4960.01758702007" "-0.0220655012988791" "0.261533983341026"
"210" "209" "0.142505082357224" "0.846169646530299" "4956.28666327608" "4476.9213228656" "0.0441769551055789" "-0.846169646530299"
"211" "210" "0.11764701859943" "0.929419074201706" "6758.59945153548" "6253.6350898582" "0.0337241729076549" "-0.929419074201706"
"212" "211" "0.681613254143035" "0.166461973192623" "2612.99632545981" "2677.71011968409" "-0.0106247608931116" "0.166461973192623"
"213" "212" "0.389448394851745" "0.4095500818064" "5496.56557026343" "5140.90084215931" "0.0290521859086075" "-0.4095500818064"
"214" "213" "0.132606375143555" "0.877435596420592" "9249.40127301335" "8292.97118758496" "0.0474034646372696" "-0.877435596420592"
"215" "214" "0.189163141595611" "0.723163481893296" "7373.3482604922" "7114.86895407646" "0.0154978417344563" "-0.723163481893296"
"216" "215" "0.456033201904862" "0.341003536986555" "306.581649257999" "319.407924013337" "-0.0177995299272669" "0.341003536986555"
"217" "216" "0.833690258903412" "0.0789952729052819" "3508.33188264146" "3538.54081750862" "-0.00372353940332873" "0.0789952729052819"
"218" "217" "0.212489759071013" "0.672661995901304" "8926.04699065156" "8514.47711138849" "0.0205011864782626" "-0.672661995901304"
"219" "218" "0.674551034620447" "0.170985187258807" "304.349150544315" "310.148290533697" "-0.00819729782565408" "0.170985187258807"
"220" "219" "0.562719068568585" "0.249708367885283" "9112.91907211387" "8902.51892756125" "0.0101446078128225" "-0.249708367885283"
